PassengerId,Survived,Name,Age,SibSp,Parch,Ticket,Fare,Pclass_1,Pclass_2,Pclass_3,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S
-0.9719707623150938,1,495,2.200857898491608,0,0,586,5.719743953987942,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.9680828792658335,0,533,-0.10463740114712752,0,0,452,-0.29035583119672925,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.9641949962165731,0,611,0.9712604053509489,0,1,494,-0.26202272884761973,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.9603071131673128,1,497,-0.10463740114712752,0,0,461,-0.29035583119672925,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.9564192301180523,0,881,-0.41203677443229225,0,0,160,-0.06298073591573695,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.952531347068792,0,834,-0.10463740114712752,0,0,306,-0.21456413276973182,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.9486434640195316,0,721,-0.10463740114712752,8,2,568,2.3861738618252373,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.9447555809702712,0,403,0.35646165878061953,0,0,242,-0.3446746587208094,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.9408676979210109,0,878,1.2402348569754682,0,0,177,-0.31309334072482853,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.9369798148717504,1,166,-0.8731358343600393,0,0,530,-0.277362968609244,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.9330919318224901,0,789,-2.1027333275006983,0,1,316,-0.17287869863488323,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.9292040487732297,0,51,0.20276197213803718,1,0,247,0.06045145866537313,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.9253161657239694,1,9,-0.2583370877897099,0,0,216,0.18767323816783318,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.921428282674709,1,140,-1.0268355210026217,0,0,445,-0.29035583119672925,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.9175403996254486,1,94,0.8175607187083667,0,0,17,0.7165910193333795,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.9136525165761882,0,12,-0.41203677443229225,0,0,642,-0.32067251056752827,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.9097646335269278,1,131,0.4333115021019107,0,0,570,0.283495599750537,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.9058767504776675,0,649,-0.5657364610748746,0,0,526,-0.3120106021758714,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.9019888674284071,0,288,0.04906228549545483,0,0,163,-0.06298073591573695,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8981009843791468,0,437,-0.10463740114712752,1,0,443,-0.29035583119672925,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.8942131013298863,1,582,0.12591212881674602,1,0,416,4.279883583951216,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.8903252182806259,1,375,-0.1814872444684187,0,0,670,-0.2827766613540295,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.8864373352313656,0,390,0.9712604053509489,1,0,142,0.5433528515002425,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8825494521821052,1,72,0.20276197213803718,0,0,63,2.6781538008454024,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.8786615691328449,0,338,0.04906228549545483,0,0,679,-0.1712545908114476,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8747736860835844,1,791,-1.0268355210026217,0,0,653,-0.277362968609244,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.8708858030343241,0,105,-0.1814872444684187,0,0,105,-0.06298073591573695,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8669979199850637,0,306,1.6629089952425695,0,0,102,-0.277362968609244,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.8631100369358033,0,581,-0.10463740114712752,0,0,375,-0.2840412999792114,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.859222153886543,1,379,0.6638610320657843,1,0,93,3.27185399487215,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8553342708372826,0,83,-0.5657364610748746,0,0,615,-0.2210605640634745,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.8514463877880222,1,531,-0.7962859910387481,0,0,672,-0.1712545908114476,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8475585047387618,0,492,-0.6810112260568114,0,0,525,-0.3120106021758714,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.8436706216895015,0,243,-0.8731358343600393,0,0,125,-0.06298073591573695,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8397827386402411,0,467,-0.10463740114712752,3,1,488,0.4769463308156052,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.8358948555909808,1,339,0.4333115021019107,1,0,457,2.9892592335943453,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.8320069725417203,0,460,-0.027787557825836348,0,0,322,-0.2892730926477721,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.8281190894924599,0,754,2.277707741812899,0,0,128,-0.041325964936594836,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8242312064431996,1,43,-1.8721837975368247,4,2,329,0.7333734668422146,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.8203433233939392,0,479,-0.41203677443229225,0,0,554,-0.1712545908114476,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8164554403446789,0,329,-0.10463740114712752,0,0,677,-0.2990177395883861,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.8125675572954184,0,370,1.1249600919935314,1,0,198,0.5000433095419583,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.808679674246158,1,172,-1.6416342675729512,0,2,556,0.5108706950315294,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.8047917911968977,0,648,-0.7962859910387481,0,0,231,-0.1712545908114476,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8009039081476373,0,383,0.27961181545932834,0,0,636,-0.09438015383549303,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.797016025098377,0,883,-0.10463740114712752,1,0,193,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
-0.7931281420491166,1,567,-0.10463740114712752,1,0,444,0.04529311897997366,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.7892402589998562,0,169,-0.027787557825836348,0,0,674,-0.1712545908114476,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.7853523759505958,0,500,-0.5657364610748746,0,0,658,-0.31742429492065694,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.7814644929013355,0,47,0.04906228549545483,0,0,213,-0.31309334072482853,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.7775766098520751,0,539,1.1249600919935314,2,0,92,3.27185399487215,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.7736887268028148,0,481,-0.33518693111100106,0,0,325,-0.2892730926477721,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.7698008437535543,1,322,-0.41203677443229225,0,2,166,0.001983577021689412,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.7659129607042939,1,78,0.5870111887444931,1,1,54,1.6500935486106298,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.7620250776550336,0,147,1.893458525206443,1,0,144,0.5000433095419583,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.7581371946057732,0,673,-0.10463740114712752,0,0,422,-0.3120106021758714,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.7542493115565129,0,790,-0.027787557825836348,1,1,316,-0.17287869863488323,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.7503614285072524,0,782,2.5082572717767726,0,0,31,0.5238635576190146,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.746473545457992,0,487,0.04906228549545483,1,0,536,0.07127884415494427,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.7425856624087317,0,702,0.8944105620296577,0,2,458,0.24938933545838812,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.7386977793594713,1,819,-0.027787557825836348,0,2,185,0.03428383341417777,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
-0.734809896310211,1,808,-0.10463740114712752,0,0,589,2.8041109417226804,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.7309220132609505,1,156,0.04906228549545483,0,0,0,3.120270598018155,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.7270341302116902,1,844,0.4333115021019107,0,0,608,21.56273820248077,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.7231462471624298,1,636,1.5860591519212783,0,1,115,0.5000433095419583,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.7192583641131695,0,771,-0.10463740114712752,0,0,482,-0.29035583119672925,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.7153704810639091,1,42,-2.025883484179407,4,2,329,0.7333734668422146,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.7114825980146487,0,799,1.7397588385638607,1,1,1,2.8236002356039083,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.7075947149653883,0,340,0.8175607187083667,0,0,16,-0.6260047813734322,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.7037068319161279,0,356,-0.10463740114712752,0,0,478,-0.29035583119672925,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.6998189488668676,0,674,0.5101613454232019,0,0,546,-0.1712545908114476,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.6959310658176072,0,631,-1.0268355210026217,4,1,249,1.092842665095974,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.6920431827683469,1,652,-0.33518693111100106,1,0,334,-0.2892730926477721,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.6881552997190864,1,305,2.200857898491608,0,1,588,6.020385801399765,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.684267416669826,1,91,0.4333115021019107,0,0,613,5.248211315917122,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.6803795336205657,0,125,-0.10463740114712752,0,0,47,0.7165910193333795,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.6764916505713053,1,817,-0.33518693111100106,0,0,574,-0.6260047813734322,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.672603767522045,1,530,0.8944105620296577,0,1,162,0.21853128681311065,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.6687158844727845,0,577,0.5870111887444931,0,1,594,0.6602886147876099,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.6648280014235242,1,350,-0.10463740114712752,0,0,465,-0.29035583119672925,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.6609401183742638,1,33,2.585107115098064,1,0,71,2.7503334834730784,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.6570522353250035,0,482,1.2018099353148226,0,0,326,-0.29035583119672925,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.6531643522757431,0,634,-0.10463740114712752,0,0,135,-0.6260047813734322,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.6492764692264827,0,681,-1.7184841108942424,4,1,480,0.6353856281615965,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.6453885861772223,1,2,0.4333115021019107,1,1,551,0.25101344328182384,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.6415007031279619,0,227,2.738806801740646,0,0,290,-0.29035583119672925,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.6376128200787016,0,614,-0.10463740114712752,0,0,340,-0.2858429769246761,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.6337249370294412,0,887,-1.0268355210026217,0,0,310,-0.21456413276973182,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.6298370539801809,1,221,-0.7962859910387481,0,0,533,-0.277362968609244,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.6259491709309204,0,770,-0.10463740114712752,0,0,24,0.5000433095419583,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.62206128788166,0,779,0.27961181545932834,0,0,378,-0.2508358741597949,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.6181734048323997,1,886,0.04906228549545483,0,0,308,-0.21456413276973182,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.6142855217831393,0,570,-0.5657364610748746,0,0,353,-0.2840412999792114,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.610397638733879,1,378,0.9712604053509489,0,0,134,-0.06298073591573695,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.6065097556846185,1,177,-0.5657364610748746,0,0,464,-0.29035583119672925,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.6026218726353582,1,65,-0.2583370877897099,0,0,91,2.7889526020372806,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.5987339895860978,1,90,-0.7962859910387481,1,0,64,3.3185936525535307,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.5948461065368374,0,477,0.5101613454232019,0,0,635,-0.06839442866052249,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.5909582234875771,0,315,-0.41203677443229225,0,0,376,-0.2427153350426166,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.5870703404383166,0,541,-0.41203677443229225,0,0,374,-0.2840412999792114,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.5831824573890563,0,478,-0.10463740114712752,0,0,606,0.5745703693437738,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.5792945743397959,0,324,-0.45046169609293785,0,0,212,-0.3129114406486037,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.5754066912905356,0,17,-2.1027333275006983,1,2,37,5.937556302404546,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.5715188082412752,1,714,-0.10463740114712752,0,0,98,0.6949362483542374,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.5676309251920149,1,71,1.5860591519212783,0,1,585,10.094007691774651,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.5637430421427544,1,431,-0.10463740114712752,0,0,513,-0.29035583119672925,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.559855159093494,1,518,-0.10463740114712752,2,0,441,0.38094206915667655,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.5559672760442337,0,411,-0.7962859910387481,0,0,574,-0.6260047813734322,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.5520793929949733,1,428,-0.10463740114712752,0,0,109,-0.09113193818862174,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.548191509945713,0,868,-0.10463740114712752,0,0,527,-0.277362968609244,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.5443036268964525,1,16,-2.1857311582876924,1,2,37,5.937556302404546,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.5404157438471922,1,248,-0.10463740114712752,0,0,83,4.1763001524495875,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.5365278607979318,1,647,-0.9499856776813305,1,0,611,4.090404337883722,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.5326399777486714,0,3,0.04906228549545483,1,0,575,0.4134242256253898,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.5287520946994111,1,263,0.04906228549545483,0,0,584,1.8395727946781235,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.5248642116501506,1,348,-0.41203677443229225,0,0,59,2.9755431016561564,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.5209763286008903,1,710,-0.8731358343600393,2,2,602,10.737336289931397,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.5170884455516299,0,449,-0.2583370877897099,1,1,167,0.5000433095419583,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.5132005625023696,0,355,-0.10463740114712752,0,0,382,-0.2840412999792114,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.5093126794531092,0,342,1.0481102486722402,1,1,571,0.5108706950315294,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.5054247964038489,1,590,-0.2583370877897099,0,0,343,-0.2858429769246761,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.5015369133545884,1,423,-0.41203677443229225,1,0,150,0.5000433095419583,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.49764903030532803,0,555,1.893458525206443,0,0,232,-0.01967119395745271,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.4937611472560677,1,859,0.12591212881674602,0,2,453,6.51429647980043,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.4898732642068073,1,775,0.8175607187083667,1,1,81,5.199128612015799,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.4859853811575469,0,211,-0.5657364610748746,0,0,524,-0.3120106021758714,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.48209749810828656,0,200,-0.1814872444684187,0,0,365,-0.2840412999792114,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.47820961505902615,1,762,0.04906228549545483,0,0,124,-0.09113193818862174,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.4743217320097658,1,128,-0.5657364610748746,1,1,158,0.629971935416811,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.47043384896050544,0,722,-0.10463740114712752,8,2,568,2.3861738618252373,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.46654596591124503,1,877,0.5101613454232019,0,0,613,5.248211315917122,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.4626580828619847,0,598,2.4314074284554814,0,0,299,-0.35586151340863414,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.4587701998127243,1,60,0.5101613454232019,0,0,229,-0.06298073591573695,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.4548823167634639,1,295,0.12591212881674602,1,1,423,0.26292356732035194,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.45099443371420356,1,363,-1.0268355210026217,0,1,7,1.8850478137343218,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.44710655066494315,1,517,-0.10463740114712752,2,0,441,0.38094206915667655,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.4432186676156828,0,637,1.2402348569754682,0,0,20,0.6083171644376689,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.43933078456642244,0,304,0.6638610320657843,0,1,588,6.020385801399765,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.43544290151716203,0,838,-1.0268355210026217,2,0,302,0.15356697387568427,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.4315550184679017,1,265,-0.10463740114712752,1,0,605,5.162315501351258,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.4276671354186413,0,210,-0.10463740114712752,0,0,370,-0.2840412999792114,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.4237792523693809,0,642,-0.027787557825836348,1,0,36,2.2584107130482987,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.41989136932012056,1,117,0.8944105620296577,0,0,81,5.199128612015799,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.41600348627086015,1,192,1.2018099353148226,0,0,510,-0.277362968609244,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.4121156032215998,0,93,1.2018099353148226,0,0,39,0.9114839581456586,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.40822772017233944,1,578,-2.1027333275006983,1,1,113,0.5000433095419583,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.404339837123079,1,258,-0.41203677443229225,3,2,95,10.764404753655324,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.4004519540738187,0,170,-0.10463740114712752,0,0,159,-0.06298073591573695,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.3965640710245583,0,733,-0.33518693111100106,0,0,149,-0.06298073591573695,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.3926761879752979,0,262,0.5101613454232019,0,0,112,-0.06298073591573695,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.38878830492603755,1,111,-0.41203677443229225,0,0,157,-0.06298073591573695,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.38490042187677714,1,768,0.8175607187083667,0,0,257,-0.06298073591573695,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.3810125388275168,1,207,-0.10463740114712752,1,0,483,0.07127884415494427,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.37712465577825643,1,183,-2.025883484179407,1,1,562,0.06261693576328738,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.373236772728996,0,215,0.9712604053509489,0,0,262,-0.2508358741597949,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.36934888967973567,0,608,-0.48888661775358344,0,0,503,-0.22647425680826,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.36546100663047526,0,870,-0.10463740114712752,0,0,30,0.8898291871665165,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.3615731235812149,0,237,-1.1036853643239128,1,1,214,-0.3129114406486037,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.35768524053195455,0,37,-0.33518693111100106,1,0,377,0.14490506548402746,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.35379735748269414,0,879,-0.10463740114712752,0,0,182,-0.31309334072482853,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.3499094744334338,0,835,-0.10463740114712752,0,0,314,-0.21456413276973182,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.34602159138417343,1,104,-0.5657364610748746,0,1,28,1.7560200263322014,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.342133708334913,0,270,0.6638610320657843,0,0,131,-0.06298073591573695,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.33824582528565267,1,522,-0.10463740114712752,0,0,279,-0.28476023837571895,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.33435794223639226,1,545,-0.10463740114712752,0,0,285,-0.28476023837571895,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.3304700591871319,0,759,0.8175607187083667,1,4,337,0.5823314392626983,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.32658217613787155,0,888,-0.027787557825836348,1,0,633,0.5745703693437738,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.32269429308861114,0,64,1.2018099353148226,0,1,211,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
-0.3188064100393508,0,40,0.4333115021019107,0,0,641,-0.32067251056752827,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.31491852699009043,0,599,-0.10463740114712752,1,0,459,0.04529311897997366,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.31103064394083,0,5,0.04906228549545483,0,0,544,-0.3120106021758714,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.30714276089156967,1,845,2.3545575851341902,1,0,4,2.6330382509874575,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.30325487784230926,1,562,-0.10463740114712752,0,0,175,-0.3129114406486037,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
-0.2993669947930489,1,400,-0.10463740114712752,0,0,78,-0.29035583119672925,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.29547911174378855,1,48,-0.41203677443229225,0,0,581,2.375346476335666,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.29159122869452814,1,328,-0.33518693111100106,1,0,58,1.7751498510151755,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.2877033456452678,0,863,-0.8731358343600393,1,0,244,-0.3446746587208094,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.28381546259600743,0,75,-0.7962859910387481,0,0,273,-0.277362968609244,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.279927579546747,0,690,-0.5657364610748746,0,0,613,5.248211315917122,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.27603969649748666,0,625,-2.025883484179407,3,1,395,0.2867438153974083,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.27215181344822625,1,536,-0.10463740114712752,1,0,600,2.9327749289723513,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.2682639303989659,1,454,-0.5657364610748746,0,0,545,-0.3120106021758714,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.26437604734970555,0,862,-0.1814872444684187,0,2,27,8.533963342803686,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.26048816430044514,0,85,-0.719436147717457,0,0,183,-0.4522252442658167,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.2566002812511848,0,314,-0.7962859910387481,0,0,324,-0.2892730926477721,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.2527123982019244,1,86,0.9712604053509489,0,0,610,9.227998752685192,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.24882451515266402,1,572,-2.1795831708219895,0,2,187,0.055761035271290955,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
-0.24493663210340366,0,811,0.20276197213803718,0,0,665,-0.2827766613540295,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.24104874905414328,1,373,0.4333115021019107,1,0,43,1.6260914004573488,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.2371608660048829,0,665,-0.10463740114712752,0,0,371,-0.2840412999792114,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.23327298295562252,0,205,-0.8731358343600393,0,0,621,2.55724655256046,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.22938509990636216,0,298,-2.1795831708219895,5,2,566,1.405212736470099,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.22549721685710178,1,118,0.5101613454232019,0,0,220,-0.06298073591573695,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.2216093338078414,0,715,-0.10463740114712752,0,0,447,-0.29125666966946157,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.21772145075858101,1,468,-0.9499856776813305,0,0,625,-0.1062902778740212,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.21383356770932066,1,144,0.5101613454232019,1,2,33,4.571140253620677,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
